gene_id,module,MM.darkturquoise,MM.grey60,MM.lightcyan,MM.purple,MM.green,MM.salmon,MM.lightgreen,MM.greenyellow,MM.lightyellow,MM.royalblue,MM.red,MM.tan,MM.cyan,MM.darkgreen,MM.darkred,MM.blue,MM.magenta,MM.turquoise,MM.brown,MM.pink,MM.black,MM.midnightblue,MM.yellow,MM.grey,p.MM.darkturquoise,p.MM.grey60,p.MM.lightcyan,p.MM.purple,p.MM.green,p.MM.salmon,p.MM.lightgreen,p.MM.greenyellow,p.MM.lightyellow,p.MM.royalblue,p.MM.red,p.MM.tan,p.MM.cyan,p.MM.darkgreen,p.MM.darkred,p.MM.blue,p.MM.magenta,p.MM.turquoise,p.MM.brown,p.MM.pink,p.MM.black,p.MM.midnightblue,p.MM.yellow,p.MM.grey,GS.Ab,GS.Mz,GS.Nb,GS.On,GS.Pn,p.GS.Ab,p.GS.Mz,p.GS.Nb,p.GS.On,p.GS.Pn
chst7,lightcyan,0.4204223227212424,0.17373275788646034,0.881602343824008,0.5540257354574982,0.17639583545420762,0.4028906373959476,-0.5019548443338753,-0.3241549550229114,-0.18887713624009778,-0.15493937881726155,-0.29450784144069525,-0.5855863805152663,-0.22635904353305925,0.11094414943137569,-0.030619457127482,-0.5592133732218908,-0.29152448924995916,-0.34433753152735475,0.03920605578909406,0.16270846791143329,-0.39084053682863773,-9.86643220628313e-4,-0.15404329711249765,0.11754203030907208,0.17356571673734392,0.5891999978205692,1.4972101773926872e-4,0.06161090909538988,0.5834135709767275,0.1940951170447349,0.09634038745231503,0.3039864951982469,0.5565967052249878,0.6306478181956459,0.3527740228259677,0.045441665864105814,0.47928881205004403,0.7314048044856083,0.9247415461310977,0.05871412681285739,0.3579009629713864,0.27306508012696806,0.903713815660681,0.6133862370428027,0.20903575695470972,0.9975719358507498,0.6326499056903006,0.7159992558289503,0.27207690963357634,-0.20544524447879314,0.5362412884072807,-0.09560016817996773,-0.42327025604775464,0.3922725337100117,0.5218057665209221,0.07229262115885245,0.7675773999872939,0.17036523986095953
chsy1,turquoise,-0.33749030017390297,-0.4243089147668503,-0.4305630727273473,-0.19033475432899477,-0.31628144049263057,0.03328682147912702,0.20371851538955538,0.3738925406358831,0.44313009149698607,0.33090126909292034,-0.028991812422953744,0.08132019856644015,-0.5042730693199075,-0.25937315574740777,-0.3401655712619175,0.4459247818990778,0.5565490460414713,0.9136210103164243,0.584038799532615,0.4630631281141426,0.3451749885619291,0.42947945574949364,0.35513546562736026,-0.10539992861220807,0.2833449146990674,0.16920731287136107,0.16233987813807715,0.5534982760404921,0.3165562576170055,0.9182041119114961,0.5253871570588662,0.23119915747547015,0.14908141858768179,0.29344173951050084,0.9287328597968252,0.8016301574343123,0.09456516792984744,0.41559698012094515,0.27930264612246736,0.14623047521729887,0.060189778781189196,3.271292347509425e-5,0.046155575818968744,0.12951396706287546,0.2718227159570028,0.1635168905885831,0.25729653640493977,0.7444211782400352,0.2672089646843985,-0.14572137752063294,-0.7253075537918582,0.5431397410999895,-0.023454257798184983,0.40113004309929623,0.651350053008627,0.007596088855740901,0.06800910947292947,0.9423228519671073
chsy3,pink,0.013070080274655352,-0.49483586521199874,0.14521785776663884,-0.34950492020417984,-0.6692432398966494,-0.6253015427638727,0.09298088726753667,0.437700440457536,0.4965750096134446,0.7952410916243904,0.572021450858193,0.29166427345421053,0.10555838314104929,0.1427564848867487,-0.3058981461927479,0.13232308147956523,-0.07427544813530236,0.21769454423271373,0.4620679525332636,0.8029997722165984,0.1205344169136752,0.31607566098083384,0.3049156744327007,-0.20529095344643086,0.9678426743188048,0.10193126227773437,0.6524875791778357,0.265451270920045,0.017303534506666253,0.02967419727110448,0.7737970781550765,0.1547215490143079,0.1005459164108405,0.0019870276593240985,0.05197070426413778,0.35765986627582824,0.7440482980339785,0.6580579348202513,0.3335625561829185,0.681844681177139,0.818550650444039,0.49670758878542887,0.13044886412581683,0.001661112980070816,0.7090438090605884,0.3168885595187349,0.3351968346696924,0.522125349782113,0.2579865467533776,0.20760950541383622,-0.6040638778381088,-0.1274671078657576,0.24664123737885252,0.41818363664989566,0.517331867284484,0.03751043190603142,0.6930084992029637,0.43964390678173937
chtopa,turquoise,-0.04231227211990678,-0.4128412184711011,-0.2689566875414014,0.02243322242359433,-0.4256093282343763,0.05668746376434617,-0.06548605191937397,0.2950742232715386,0.4048513161970615,0.14666734397328896,-0.007605293798754013,-0.1174069283909554,-0.7292492107927663,-0.25487614351670884,-0.5589210083214086,0.24930018014748062,0.45432214426910306,0.9274724707216755,0.727413731971645,0.5703079021410096,0.28800645106387235,0.6362065247409727,0.543070527929273,0.12597593419476288,0.8961203067370647,0.18226802927430602,0.39793842345689256,0.9448302686136453,0.16776457763958894,0.8610916921934519,0.8397608494786089,0.35180512069330694,0.19172823291040816,0.6492148196318313,0.9812852906190112,0.7163137565483993,0.007118411765034686,0.4240148073983654,0.0588748116283103,0.43456739373818376,0.13787577507342796,1.3980761024696611e-5,0.007337955697506879,0.05283975928677012,0.36399703889401025,0.026145396360301366,0.06805119536201103,0.6964480830826798,0.557272699169972,-0.12706283417733813,-0.6859100165969866,0.4976610728226846,-0.2775894219812691,0.05978645800508177,0.6939404859076101,0.013790423475679015,0.09968721079535492,0.3823639203915854
churc1,turquoise,-0.12528902436446582,-0.4619811011369711,-0.14958571441416169,0.16362066364351327,-0.410177255887724,0.08926988085646043,0.08743930148011356,0.48140212346229916,0.3930797857971769,0.237090635790784,-0.04592511905112789,-0.049520405839988665,-0.7452937087508577,-0.1444056495165171,-0.3506938210751157,0.16475778009609665,0.42869319523457045,0.9310797123772728,0.8384993770089404,0.6491252397054891,0.21016984408178796,0.44244935290905113,0.5229943099624832,-2.1964490951802357e-4,0.6980343007548778,0.13053066273665712,0.6426427933164323,0.6113710590303127,0.1853892356165322,0.782630010691792,0.7869959142166847,0.11306277897783718,0.20620802391205775,0.4581112923452777,0.8872983762050911,0.8785309644303514,0.005402764947786428,0.6543239107770642,0.26371707978834535,0.6088624583657365,0.16437428910009225,1.0900209200012565e-5,6.55383700007758e-4,0.022370132020226478,0.5120608776411929,0.14978121163887959,0.08103037729655127,0.9994594676402528,0.60023419992224,-0.271326454367502,-0.6713492243383632,0.4351644985214077,-0.1404377997703807,0.039066269182283196,0.3936314839613735,0.016826851213641605,0.15740173586159648,0.6633200187723095
ciao1,yellow,0.22757227796035814,0.21426045119440634,-0.47420166206070935,-0.316769311110469,-0.30707071036362676,-0.3747484107945271,-0.063101020776037825,0.06023689453731823,-0.14298799323100908,0.38389290890443484,0.18459320033312307,0.49446454236564197,-0.12494081616338196,-0.6897209867632116,-0.6085412349625269,0.3401194974270745,0.3502711485887274,0.5632556740509981,0.3920551603141139,0.3253579994256193,0.8884444300789082,0.5298940460176985,0.7965358603842255,-0.07020066165979838,0.47687240587750956,0.5036887495505216,0.11934733345626541,0.3157691905292187,0.33161773829871977,0.23004764590972215,0.8455338028358731,0.8524756074903782,0.6575333204215159,0.21795863689937464,0.5657438302007012,0.10222868827213034,0.6988388101865273,0.01306748912621823,0.035748076409578375,0.27937198222876625,0.26433285733584433,0.05652365500819999,0.2074990140272775,0.3020908018478551,1.1251266581486774e-4,0.07639426563399707,0.0019294986951067343,0.8283707114468499,0.024504282826404232,0.745720840464535,-0.6831963995023576,0.18695959625168443,-0.2618619957794317,0.9397447451813534,0.005361834081891678,0.014322900841234627,0.5606835648870472,0.41097416048925894
ciapin1,yellow,0.8628176447585336,0.4027669399474335,0.2408358344370754,0.4208091852058076,-0.27102198838672237,-0.1303838631062061,-0.46744263923561397,-0.04543433522637859,-0.4842766230927715,-0.04819574266064313,0.24313332588742545,0.11970410144923121,-0.08868224682618364,-0.217621752732203,-0.416166643913325,-0.3541856290122524,-0.35426724950303007,0.03770267943418711,0.5405650708458973,0.2248460470875644,0.29547243512886096,0.33498868707866497,0.7500276841235556,0.17991577076728232,3.025316885254697e-4,0.19424504252792077,0.4508262798897803,0.1731287680458632,0.3941835036402046,0.6862960380528884,0.125451660523025,0.8884961150719959,0.11061629500132564,0.8817598600308603,0.446384766700327,0.7109717597574488,0.7840308875492006,0.496855114941674,0.17841802828331507,0.25866182438728064,0.25854433842443486,0.9073916930073836,0.06958678279208852,0.4823101029274306,0.3511247536235984,0.28715472483828297,0.004962064749776504,0.5757997500698228,0.451337352286157,0.5912804486348361,-0.06368369367391993,-0.4003923120039493,-0.4421400200854594,0.14080912820955718,0.0428820466202518,0.8441227922177491,0.19713700661669264,0.1500998967258957
cib1,darkgreen,-0.3751581923792875,-0.6587290637318354,0.34111256493199205,-0.057862643875695376,-0.2054557531706194,-0.20081333951122274,0.2926009147526067,0.36024424562142593,0.5884883605433745,0.17122027427303538,0.2706505708169106,-0.1761443691244204,0.1956697990179397,0.7993586703608707,0.42545447724005314,-0.13797335524880516,-0.297618355617429,-0.3391508931529899,-0.1395974885861162,0.21713864045400064,-0.7332158783279874,-0.32947983072316567,-0.5660851614609567,-0.1320975066022742,0.22949752940349732,0.01983289158835791,0.27787970163427744,0.8582374109795433,0.5217840029276106,0.5314364802868199,0.35604658603519157,0.2500254604283112,0.04412404447768423,0.5946794983593016,0.39485744427634306,0.5839590122160936,0.5422187802270795,0.0018085004219817902,0.16793596784915202,0.6689282385864735,0.34747041222474906,0.2808319013691384,0.6652305101946697,0.49783473325987326,0.006660814319548544,0.2956461326263494,0.05502474474061005,0.6823619992846657,0.09492183619431929,-0.630916010698789,0.11838102434717224,-0.20505799099144154,0.5644821633728705,0.7691869577116129,0.027817126292146544,0.714047089077092,0.5226080454894688,0.055870472606530455
cicb,blue,-0.43868140611621737,-0.12776299285561618,-0.5224169026760371,-0.3756376621361203,0.023325616225044355,-0.1596123989174213,0.36891320044164916,0.18732361416607493,0.20886219249570018,0.544387782707857,-0.1686178215943667,0.2980377767389868,-0.31320424487931725,-0.5410652885598393,-0.2765946917875972,0.6327673734024122,0.8018199832597334,0.6885934711435799,0.27814688384203307,0.3268892709088195,0.6690695519603125,0.27803406579407863,0.27327592082377905,-0.38049418338822133,0.1536926431523603,0.6923266322855798,0.0814268306056209,0.2288548580401458,0.9426387386176207,0.6202441909441124,0.23796655997029464,0.5599067938752604,0.5147500041521293,0.06725329950766731,0.6003757299303905,0.34675855420392476,0.3215454787508795,0.06927831344697653,0.38414230875762323,0.027223593003035562,0.0017078203741204146,0.013278385005914552,0.38136914301286795,0.29968749275380946,0.017343285626377478,0.3815703562951277,0.3901062947105909,0.22240599329986718,-0.22870732231359597,0.08765642062815558,-0.6705561301593127,0.705585115289602,-0.007065000178588389,0.4746168213967912,0.786477791549634,0.017005218844020793,0.010355626882432674,0.9826146331842371
cilp,greenyellow,-0.5116512159388539,-0.46165066910209895,-0.3558475709996152,-0.22281341814179204,-0.37279426126390125,-0.5764049146746171,0.8162047195098362,0.8763420437240683,0.30629618385570145,0.4239591290988965,0.45771833615904944,0.7207946357563108,0.31991181099994254,0.4442164730308318,0.5631548969119542,0.11206691852700292,-0.07200442727330059,0.08911628847337998,0.1356063430306231,0.2104008485263911,-0.017521882687967068,-0.5038829411927366,0.06538625013310198,-0.441272705639449,0.08906196871311435,0.13084217629161693,0.2562757224439612,0.4863826889742543,0.23268184097630482,0.04979324954286992,0.001202359538045969,1.843687235104057e-4,0.3329016781193366,0.1695967090935598,0.13458654214068164,0.008172037418235304,0.31072541664869413,0.14796897395241992,0.05657756089193261,0.7287766173252944,0.8240208489815253,0.7829961067378106,0.674329401222906,0.5115864687702443,0.9568973884462784,0.09486236382073272,0.8400022757470254,0.15099574652237183,-0.041273155260458536,-0.16263099268857079,-0.457979551582131,-0.32006818666231907,0.889726974531283,0.8986596882809167,0.6135575049719624,0.13433568252884537,0.3104756045267604,1.0642915369212498e-4
cilp2,darkturquoise,0.7207696894947953,0.31035291779187424,0.3979776131428328,0.4184532426713763,-0.03170316859897653,0.45067707272162305,-0.8199975176656451,-0.5244796991229836,-0.28763427825295645,-0.7279265313014923,-0.04509009707148708,-0.5958816196100152,-0.09927421198596903,0.05587011303302972,-0.31132116570254775,-0.5712249865811114,-0.5649453624141061,-0.2846776037264603,-0.13191168743116777,-0.2463884333045098,-0.33950877130960583,0.2941397425174308,0.05111994727139881,0.393423155128392,0.008175309184532463,0.3262067249529127,0.2001047571427001,0.17580044471951123,0.9220849446000723,0.14146342278943322,0.001090693084112127,0.08001653872995848,0.3646451128578465,0.007276115210144643,0.889336342821939,0.04088966675232052,0.7588743498220077,0.8630777781721087,0.3246197516314314,0.05237338846004236,0.055625166888322156,0.3698151227417754,0.6827882386539206,0.4401280493584555,0.2802919871955786,0.35340448460174045,0.874634314506556,0.20577648987219002,0.40530927845236164,0.1294555637547202,0.525727643911805,-0.3272548775330525,-0.5854717308039583,0.1911779725089057,0.6884301449830683,0.07917147576313778,0.29911526768371943,0.04549428536672906
cinp,cyan,0.10545342881915515,0.06791341447887696,-0.11324920660499949,-0.394393430570201,-0.1328601999386451,-0.5957595714866206,0.17610107557134827,0.03981013511989786,-0.06764268591800439,0.15940094781001335,0.657878402375168,0.45750462739630327,0.9795158346891515,0.43869369500335187,0.2926449607923244,0.043347283454423166,-0.6044133344957899,-0.7048606496693649,-0.4053163474448565,-0.31277007535607676,-0.17756414531601944,-0.32245018911825346,-0.2485928621413025,-0.20271291209863634,0.7442952742245664,0.8338928683962614,0.7260120026272612,0.20456006353494607,0.6806133965861264,0.04094165015209954,0.5840529379239083,0.9022364743350888,0.834546955975911,0.6207135882912294,0.020048703395834068,0.13479200436774416,2.744459814513532e-8,0.15367978146998637,0.3559708157755641,0.8935918475472828,0.03737069744224294,0.010469446937009562,0.19116948648102597,0.32225287253609314,0.58088208015619,0.30668410992498635,0.43591503428905365,0.5274777244863474,-0.3827328583490676,0.39852484834521645,0.1636877603311518,-0.6966569950248234,0.5421854208028013,0.21947052168560335,0.19942979983849976,0.6112229297393481,0.011824186999337351,0.06859097918768048
cipca,yellow,0.6413067798750828,-0.07491592530802446,0.1719138984880082,0.30353452572033146,-0.6829218797422941,-0.2832387062747724,-0.31004626246586847,0.358034576967145,-0.03449587113298873,0.12346773447513112,0.4445580227381838,0.1515615319977698,-0.2475211037849121,-0.005780036776183893,-0.4448269250414785,-0.3574267249734772,-0.34095008648367203,0.33526960064531347,0.7323457565565784,0.6115640626791495,0.1963895246302286,0.43310216179900446,0.8376410524152775,0.06406742682727931,0.02460380334831085,0.817009267206198,0.5931648116975762,0.3375015970427975,0.014377600512718735,0.3723449295963278,0.3267102194402569,0.25315541425022114,0.9152423646142057,0.702245396046341,0.14762033339024902,0.6382066296738621,0.4379608887502868,0.9857763243503392,0.1473462195322856,0.2540204253863555,0.27812354509688136,0.2867254696182805,0.006759244227794464,0.03459222082485341,0.5407045378755748,0.1596030145628301,6.719609392771417e-4,0.8431937669002374,0.7327838663119214,0.3640536478659843,-0.42542768462284464,-0.36567518434267937,-0.21218239084547885,0.006709548846866324,0.24468310604842147,0.16796563330936282,0.24242963959354968,0.5079342477392168
cirbpb,blue,-0.4869521699293079,-0.35251717361277213,-0.7654344041625928,-0.7017474600579797,-0.1472761216937252,-0.394242969362081,0.4361144017934874,0.20672721043202616,0.45295355513617963,0.6026214936066472,0.24872678550699057,0.38340223854368427,0.09097445598272835,-0.22997608028278438,-0.29677937571342394,0.9400761658335365,0.6048830364086953,0.5818132137736302,0.27408648185674583,0.161779864504622,0.46001883739254135,0.3567953263188897,0.07367779776355565,-0.20292243026617446,0.1083708939857119,0.26107023643238186,0.0037135801339985824,0.010969176278336972,0.6478419672636684,0.20474840710992,0.15639436783990812,0.5191537045391468,0.13921582559894896,0.038091129451783556,0.4356597171669856,0.21859735436749778,0.7785697927206675,0.47210136324726626,0.3488967032574838,5.500124517008453e-6,0.037183466639274666,0.047196075818674195,0.38864533463546,0.6154401881071984,0.13238767336426568,0.2549207718312606,0.8199894981955147,0.5270418593640981,-0.2997046964027405,0.13990781818118614,-0.7282254405179095,0.5142575575513668,0.2500303650127304,0.3439371155834755,0.664524746066017,0.007240249317867538,0.08717086507252499,0.4331783102299923
cisd2,black,-0.07325388093774057,0.144999994515636,-0.4239947881172253,-0.5079362963347259,-0.11368141054671763,-0.42000604846954925,0.0963151259185002,-0.02036134978428693,-0.024131572864441817,0.5740330358986606,0.017195242980211065,0.4712688878782567,-0.10625632837256313,-0.7496575682688176,-0.5099274863619994,0.48027040457121095,0.5941698943413496,0.45919470061933493,0.1376313335837269,0.34082989523999985,0.903097648773014,0.40997958237287346,0.5230757184946145,-0.13722039402410208,0.8210103903632638,0.6529799755994823,0.16955698616684045,0.09180505106532512,0.7250021012045432,0.17403665704986845,0.7658818481263299,0.949919679108457,0.9406597933597614,0.0509633405433227,0.9577002599101776,0.12197151574208617,0.7424064727607584,0.0049955064061693024,0.09032778195982961,0.11403571639241607,0.0416230256412493,0.13317269753585642,0.6697077973058028,0.278304003718516,5.707673216164644e-5,0.18562215158805745,0.0809745873359382,0.6706448340873827,-0.2630877894590318,0.6240559734845714,-0.6439152304018781,0.4148295051254509,-0.17130746102008737,0.40870682351964993,0.030097988638834696,0.023841386991881017,0.179959934879841,0.5944890246066683
cish,red,0.40571213511278253,-0.16414009405479593,-0.03769781155707003,-0.05788811144717543,-0.6345273926317838,-0.5932016019806173,-0.04829688938623103,0.34099954254121084,0.05208036567664067,-0.09025487525678683,0.7720791899406866,0.34301610770668184,0.4319339642293932,0.4726919858201587,0.01600273020301421,-0.3255433458258918,-0.7052860723216517,-0.2982301686699639,0.07520287833463855,0.07407856703627494,-0.1856845039986546,-0.01780948780322847,0.30840964443262897,0.3759321484640739,0.1906947313468186,0.6102246622150957,0.9074036045872931,0.8581755723907208,0.026667879765685108,0.04204197983652239,0.8815132537940885,0.2780493097725805,0.872295857501212,0.780283186368218,0.0032558075324983313,0.27503202836843726,0.16085854016200082,0.12069347749032985,0.9606317249234644,0.3017993318404499,0.010402497067386272,0.3464322802660832,0.8163188738589439,0.8190245866209466,0.5634079129928069,0.9561904933625026,0.329404531256975,0.22846066863485157,0.33678728897185845,0.3270936224677114,-0.11797025983102251,-0.8034752796064857,0.33363019911823155,0.2844126391219974,0.29936757866502534,0.7150026578630062,0.0016425674344756633,0.289235725067604
citb,turquoise,-0.6190548952449975,-0.41812411433027324,-0.4540229375563614,-0.2471668238686065,0.037383617102770744,0.2124254088584043,0.27617992916641704,0.14878061427956066,0.48385281477097986,0.20316004484009123,-0.36335983476431327,-0.13082419712164772,-0.6265107142269053,-0.33773621921811425,-0.2388724444812547,0.5700979182423686,0.8469743466227986,0.8259252088757366,0.2612155835568293,0.253790408283555,0.27589274729978586,0.3229154383289862,0.011408020230717856,-0.016902895307956384,0.03184347681685557,0.17617572390722613,0.1381680268801674,0.43863818429765566,0.9081724679106283,0.507436946165728,0.3848850795012526,0.6444535150738882,0.11097477288225063,0.526547731768105,0.24565106359849126,0.685284469309167,0.02926691667810797,0.28297195532640396,0.454638490612002,0.05294695158702377,5.081215276245213e-4,9.323675765008742e-4,0.4121723438750551,0.42605962810766174,0.38539980636198856,0.3059465837415253,0.9719304462266023,0.9584188731125156,0.0061606947426310205,-0.395564785076219,-0.5331108272843521,0.8685390986760286,-0.07456467366220887,0.9848396824905736,0.20309741068225093,0.074296170997459,2.469594165467367e-4,0.81785452203041
cited4b,turquoise,-0.4649293868551869,-0.6229888267133513,-0.35382568440296264,-0.2059660364332163,-0.345977612928236,0.022499316328394425,0.27579454409324455,0.43954338091490885,0.6115321379619286,0.32663577574930797,0.012414910353869251,0.010207055689176858,-0.4834731936485354,-0.04629602408451201,-0.22478612226423886,0.44176602316145314,0.506128220658971,0.8444323835948188,0.552378703516936,0.4699964757052293,0.11710169772861817,0.3440467260605134,0.17440048246145062,-0.00874928571990713,0.12777254513631242,0.03046452342962456,0.25918030560695765,0.5207276743184857,0.27063508284928317,0.9446679437819527,0.3855759007255932,0.15279215616963424,0.03460428644733569,0.30008460764147293,0.9694539593852122,0.974884562882544,0.11129652767150605,0.8863933403233268,0.4824299451572729,0.1504857801427448,0.09316049660372071,5.492733862256575e-4,0.06255097775699728,0.12312171734033227,0.7170244450802578,0.27349725054824875,0.5877470536493304,0.9784707521651355,0.3059534176520823,-0.3427316330459284,-0.6701111555599649,0.49689276329052395,0.11150073922395307,0.33347074424612344,0.2754565306313396,0.017105899824928623,0.10029417172649199,0.7301016013584289
ckap5,turquoise,-0.4354902158366074,-0.4243392440070993,-0.3483340313142982,-0.3122140883229555,-0.12704817873753144,-0.06475886614528321,0.2905622378573169,0.25510867890115185,0.4722749071778608,0.6072622190459926,-0.06288359912691409,0.0876306265196227,-0.3807959635151951,-0.28390240362946656,-0.33739277151891695,0.671004223175871,0.7009621594899315,0.7892248320841143,0.5489407328012637,0.4846058310135766,0.3652272741037906,0.40776132941307175,0.16284597791903116,-0.2715934065304328,0.15705585042327797,0.16917357562457622,0.2671656195692973,0.3231599885112494,0.693974278941216,0.8415202428807369,0.3595629631825962,0.42357748994305533,0.12106712716891752,0.03624534978024293,0.8460604217756831,0.7865393412094079,0.22200891349720778,0.37117692828887783,0.28349290350665896,0.01690427260761667,0.011097983143929648,0.002271761968134446,0.06454520271941884,0.11033836487016413,0.24305087524554295,0.18824834518970607,0.6130822989793785,0.3931478035421695,0.024534269742689917,-0.13747672866356692,-0.683758998371052,0.6803291737041274,0.005362265404943792,0.9396711265575501,0.6700602814723348,0.014211279680889779,0.014901842296194057,0.986804305889712
ckbb,blue,-0.5531700141608173,-0.4092798425060261,-0.5396347445075776,-0.7401353667445075,-0.1493959268426361,-0.4611990123149803,0.4608056418993794,0.22875575206160675,0.5347914169795948,0.8148384812368789,0.23993354397274,0.35791134785666223,0.13991407161700964,-0.17622735971854794,-0.24560194147655967,0.873304001811546,0.5827965101349346,0.45992916757932983,0.20005431986058064,0.34225966511709083,0.40452857949591653,0.2903485256056889,-0.035869754132007124,-0.47531996847763014,0.062098092700722043,0.1864481046531891,0.07016299934105354,0.005915899836317721,0.643069477357146,0.13126875616672967,0.131641022265179,0.47452069047477463,0.07321589424691718,0.001244667646421708,0.4525763171655919,0.2533306374719599,0.6645105268169874,0.5837789799955434,0.4416358942572889,2.07053734191279e-4,0.04673435039657275,0.1324729413514187,0.533021826375654,0.276161644305225,0.19211660114850174,0.3599326388069023,0.9118780360835858,0.11835655533274297,-0.3582924449845747,0.087983930811691,-0.6988224838194154,0.5231809762027625,0.31091418280113686,0.2527889733751536,0.7856963874884436,0.011454638536992759,0.08090249210659806,0.32528628760774014
ckma,darkgreen,-0.33354844986435145,-0.560604489488262,0.3564867960233668,-0.007871528177677736,-0.189946794064502,-0.2226270225310874,0.3572714584377045,0.42099607154840085,0.45237434584106817,0.13635565452889467,0.34010847548077583,-0.033538569170194626,0.38948947712493043,0.8889778740402177,0.6091003767063355,-0.23719151488945306,-0.4767036142995443,-0.485819008392662,-0.19618527343752107,0.09892131094455674,-0.7769197587188609,-0.521276502461401,-0.5801153089150557,-0.21470755124783292,0.2893612241657415,0.05795374464850354,0.2553613993181811,0.980630261391569,0.5543222610043788,0.4867569323474099,0.25424165597575804,0.17291793348854764,0.13978548201076615,0.672618045269905,0.27938857051528865,0.91758733857873,0.21075322997227644,1.0995017465981046e-4,0.03553222426394385,0.4579143425163087,0.11713820789053808,0.10931814998509345,0.5411340845915332,0.7597092017693261,0.0029503446295358563,0.08221371412174727,0.04800091238493348,0.5027773839837668,0.04549908046737193,-0.5633723983197131,0.2160701185730759,-0.4347772756839243,0.6945281122707494,0.8883380945155688,0.05646126377192814,0.5000044644956887,0.15781356514045902,0.012196034867736634
ckmt2a,lightgreen,-0.683380120450576,-0.49350380645941994,-0.4776765430087824,-0.4891647122044641,-0.2554661681009738,-0.6453440727424513,0.887085730431137,0.7590718323833947,0.4304453829394468,0.7960260816440153,0.3700970169743625,0.7411129633752975,0.27453251367892856,0.17899422139177787,0.33907209498993174,0.533429641157268,0.32252633595829416,0.28929197333067924,0.22495167522964224,0.34734981383386043,0.24402815749488452,-0.28829651634946174,0.02771501622561222,-0.5895549799237606,0.014286379230061165,0.1030009155856174,0.11628647670263906,0.10653708340550395,0.42290561110586156,0.02343110376430055,1.1925103390523078e-4,0.0041961588187884764,0.16246745090211123,0.0019519947693451432,0.23634711614686074,0.005815945810646167,0.38784260028174866,0.5777892971065521,0.2809508601277059,0.07409040451267825,0.30656333213783554,0.3617631879723072,0.48209889284438556,0.26861158857018524,0.4446605649387423,0.3634923608356525,0.9318648819317761,0.043646619015339026,-0.2689675309309504,-0.08533859193335461,-0.6703720388584744,0.079562110529796,0.8023404351534829,0.3979186619611792,0.7920130137010115,0.017046818857721434,0.8058457958037111,0.0016870934136660458
clasp2,turquoise,-0.2006120014882768,-0.11332413865181082,-0.40231658181711644,-0.3722780496076547,-1.8520202251629848e-4,-0.013479129784794805,0.009799669116433665,-0.10934920033052513,0.24550604877807825,0.44692152358628734,-0.16720509630437705,0.0026075699343457437,-0.3833158541951161,-0.6030589501560462,-0.599352199776445,0.658727793790138,0.7479928013154178,0.7088061971003599,0.34491812230546903,0.3270501520448956,0.5958610586378079,0.6054466619566468,0.2580994882333959,-0.11513023965334127,0.5318568142352429,0.7258368852825574,0.19479149452895803,0.23338068199493198,0.9995442294185576,0.9668367384530244,0.97588671449034,0.7351428297059823,0.4418199074718109,0.14522220618999004,0.6034765452534635,0.9935829915407899,0.2187099197270878,0.03791433949941482,0.03943099197004813,0.01983321250036545,0.00514803458123153,0.00986067768853861,0.2722034297639145,0.29943561594352286,0.0408984209094598,0.03695968047396227,0.417972651966127,0.7216196622904609,-0.1056436725112626,0.17011735298305253,-0.5865235520619528,0.7624497711288933,-0.3131407803381331,0.7438476132748078,0.5970910309718568,0.045013153126796816,0.003934393831765539,0.32164882852531906
clasrp,turquoise,-0.022771601289603916,-0.22085812731588828,-0.22720525059701324,-0.12574240014954097,-0.29349440541669797,0.08134356366576406,-0.12246071359471798,0.10653604572805637,0.2940278450444821,0.3378063962187553,-0.06279549729537828,-0.06699585531554944,-0.5472857156366134,-0.44187514881908313,-0.6179008458878865,0.3723524681392364,0.5053890014953095,0.8517839508512158,0.6374007156898748,0.5305126750602761,0.44181114236852936,0.6616010521213729,0.47349486634844234,-0.009372419659284441,0.9439992397634556,0.49031500070313594,0.4776028242118714,0.6969872368973229,0.3545112295634646,0.8015741637781607,0.7045770915983228,0.741748750226286,0.35359625566023556,0.2828655765799327,0.8462738304936158,0.8361101054233091,0.06552071645884351,0.15037312069742592,0.032256364390240766,0.23327985808520108,0.09371851919529663,4.368314805317825e-4,0.025778344199542225,0.07598766577678409,0.15043919330507316,0.019116800683670165,0.11997633206702799,0.976937762216028,0.31893880105559114,0.0772050177837151,-0.6389465505544739,0.5547237646192312,-0.34575244543111744,0.3122823149266282,0.8115051954258156,0.02530876800003016,0.06121547290424353,0.27096795831571974
