"gene_name","baseMean","log2FoldChange","lfcSE","pvalue","padj","comparison","sig"
"gabpa",4556.74434857647,-10.7680592637171,0.835810363339078,9.51151924722299e-40,6.48970958238025e-36,"Ab_vs_Mz","Mz higher"
"gpr174",13531.9455067514,-11.242700076477,0.936295925612479,3.76538524494237e-33,1.28456117631209e-29,"Ab_vs_Mz","Mz higher"
"nfe2",3556.19394528514,12.445701874435,1.16500409676274,8.03202648538399e-27,1.8267505569925e-23,"Ab_vs_Mz","Ab higher"
"slc25a12",970.028593147535,-8.01327577152967,0.837816054232084,4.68467063393975e-23,7.99087693384273e-20,"Ab_vs_Mz","Mz higher"
"fkbp3",26842.6966418248,-19.7217121819989,4.179877518841,4.74675219856072e-22,6.47741805015596e-19,"Ab_vs_Mz","Mz higher"
"pcsk2",11922.9504838158,13.1280685307932,1.45216445471905,1.81097984315555e-20,2.05938591164171e-17,"Ab_vs_Mz","Ab higher"
"atg13",520.738743093468,9.97192399937171,1.15020544682353,4.84727308847005e-19,4.72470632609017e-16,"Ab_vs_Mz","Ab higher"
"tnip1",859.548106702568,-8.24260463298431,0.964234836391535,6.71720183723029e-19,5.72893351692778e-16,"Ab_vs_Mz","Mz higher"
"prpf31",533.83540345809,-9.46167713659565,1.13234483494447,7.11862874852127e-18,5.39671155012896e-15,"Ab_vs_Mz","Mz higher"
"nol7",824.157930549232,9.67115169270332,1.19098862877197,1.61599806213804e-17,1.10259547779678e-14,"Ab_vs_Mz","Ab higher"
"rbm25b",341.710190900264,7.47598668260835,0.913902769530851,1.80721601197071e-17,1.12096680451601e-14,"Ab_vs_Mz","Ab higher"
"mcee",3358.25849894476,17.6055413252337,3.43641461844521,2.12247420498378e-17,1.20680345838369e-14,"Ab_vs_Mz","Ab higher"
"rhot2",1927.64462480238,-15.1542785747992,3.64229039459035,8.68760731284597e-17,4.55965728427293e-14,"Ab_vs_Mz","Mz higher"
"sh3d19",3686.37154059444,17.8085283310189,3.57045159007848,1.53758189644842e-16,7.49351519961969e-14,"Ab_vs_Mz","Ab higher"
"ddx49",738.818087311303,9.30180257336227,1.16920691611653,2.31332515387023e-16,9.86488595303535e-14,"Ab_vs_Mz","Ab higher"
"ppt1",2647.4206894721,-8.56632453811701,1.08590183233824,2.30662705158514e-16,9.86488595303535e-14,"Ab_vs_Mz","Mz higher"
"DCTN6",557.04313198817,-6.49867222640096,0.831249643895541,3.93535014515298e-16,1.5794643553164e-13,"Ab_vs_Mz","Mz higher"
"mrps25",828.808376724854,-14.2479863236266,3.51791720394462,6.70568537470816e-16,2.54182729509077e-13,"Ab_vs_Mz","Mz higher"
"eya4",696.417558088285,15.1366643521309,3.11886328858787,1.15053521996573e-15,4.13163252938219e-13,"Ab_vs_Mz","Ab higher"
"acot13",4055.57198080964,7.78725743135603,1.02712830257141,1.32906649521849e-15,4.33433352624686e-13,"Ab_vs_Mz","Ab higher"
"vars1",371.147150281097,-6.14563332071103,0.802261307555762,1.33403201013021e-15,4.33433352624686e-13,"Ab_vs_Mz","Mz higher"
"nfe2l2a",712.278643080797,-5.3648978653152,0.704771028207078,2.12861344666562e-15,6.60160433936343e-13,"Ab_vs_Mz","Mz higher"
"irak4",395.89008875881,10.1691545802912,1.33565728502701,2.62849272439777e-15,7.79748080807216e-13,"Ab_vs_Mz","Ab higher"
