"","Ab_5_Eye","Ab_6_Eye","Mz_1_Eye","Mz_2_Eye","Nb_4_Eye","Nb_5_Eye","On_1_Eye","On_2_Eye","On_3_Eye","Pn_2_Eye","Pn_3_Eye","Pn_4_Eye"
"OSBPL8",0,0,2.69495202513992,4.29288292219613,0,0,7.84743799380217,12.4770461409006,7.30812211754818,10.9375480799655,7.58707108216526,11.3033503764549
"OTOP1",3.86653190402423,3.1793262693877,0,1.43096097406538,11.4231239935184,22.0836384443365,0,0,0,0,0,0
"OTOR",1.93326595201211,4.23910169251693,2.69495202513992,0,0,0,0,0,3.32187368979463,2.52404955691512,2.16773459490436,0
"OTUB2",104.396361408654,31.793262693877,151.815630749549,111.614955977099,0,0,5.88557849535163,4.15901538030019,1.32874947591785,3.36539940922016,1.08386729745218,3.47795396198611
"OTUD7A",21.2659254721333,7.94831567346924,1.79663468342661,0.715480487032689,0,0,1.96185949845054,95.6573537469044,6.64374737958925,0.841349852305039,0,0.869488490496527
"P3H4",38.6653190402423,32.8530381170062,0,1.43096097406538,23.5601932366318,18.6195382962053,3.92371899690109,0,0,444.232722017061,643.817174686595,833.83946238617
"PABPN1L",303.522754465902,94.3200126585016,477.006508449766,469.355199493444,8.56734299513882,11.6913379999429,1.96185949845054,20.795076901501,11.9587452832607,426.564375118655,1223.68617882351,619.945293724024
"PAIP2",3.86653190402423,20.1357330394554,6.28822139199315,5.72384389626151,2.85578099837961,19.4855633332381,15.6948759876043,8.31803076060038,75.0743453893586,1.68269970461008,1.08386729745218,0
"PAIP2B",0,0,15.2713948091262,7.87028535735958,4.28367149756941,16.4544757036233,11.7711569907033,4.15901538030019,29.8968632081516,5.04809911383024,8.67093837961744,3.47795396198611
"PAK3",15.4661276160969,5.29887711564616,195.833180493501,35.0585438646018,0,0,1.96185949845054,0,1.99312421387678,0.841349852305039,4.33546918980872,5.21693094297916
"PALM",0,0,0.898317341713307,0,0,0,1.96185949845054,16.6360615212008,20.5956168767267,0,7.58707108216526,0
"PBLD",25.1324573761575,21.7253961741493,22.4579335428327,25.0418170461441,0,0,0,20.795076901501,21.2599916146856,7.57214867074535,3.25160189235654,21.7372122624132
"PCBD2",0,0,1.79663468342661,0,0,0,1.96185949845054,0,9.30124633142495,5.04809911383024,0,0.869488490496527
"PCBP2",1.93326595201211,14.3069682122446,156.307217458115,1322.20794003641,243.455330111862,158.049569258487,29.4278924767581,33.2721230424015,57.1362274644676,309.616745648254,153.90915623821,249.543196772503
"PCDH20",0,0,1.79663468342661,4.29288292219613,0,0,0,4.15901538030019,0,0.841349852305039,2.16773459490436,4.34744245248264
"PCDHAC2",0,0,4.49158670856653,1.43096097406538,9.99523349432863,6.49518777774604,21.580454482956,0,13.9518694971374,5.88944896613527,4.33546918980872,5.21693094297916
"PCLO",1.93326595201211,6.35865253877539,0,2.14644146109807,0,0,54.9320659566152,0,2.6574989518357,6.73079881844031,2.16773459490436,0.869488490496527
"PCYT2",0,0,0.898317341713307,3.57740243516345,0,0,37.2753304705603,12.4770461409006,5.3149979036714,6.73079881844031,5.4193364872609,4.34744245248264
"PDCL3",1.93326595201211,2.64943855782308,123.967793156436,15.0250902276865,0,0,47.084627962813,224.58683053621,370.056729043121,37.0193935014217,54.193364872609,53.0387979202882
"PDE3A",15.4661276160969,25.9644978666662,0,0,0,0,5.88557849535163,8.31803076060038,0.664374737958925,10.9375480799655,8.67093837961744,16.520281319434
"PDE7B",0,0,8.08485607541976,3.57740243516345,0,0,0,0,1.32874947591785,0,0,0
"PDPR",1.93326595201211,9.53797880816309,4.49158670856653,1.43096097406538,0,0,13.7330164891538,20.795076901501,7.30812211754818,0.841349852305039,0,0.869488490496527
"PER2",11.5995957120727,11.1276419428569,8.98317341713307,4.29288292219613,0,0,5.88557849535163,0,3.98624842775355,4.2067492615252,6.50320378471308,6.08641943347569
"PGPEP1",7.73306380804846,3.1793262693877,0.898317341713307,0,0,0,0,0,1.32874947591785,0.841349852305039,5.4193364872609,5.21693094297916
"PHB2",0,0,6.28822139199315,14.3096097406538,0,0,78.4743799380217,29.1131076621013,39.8624842775355,26.0818454214562,18.4257440566871,36.5185166008541
"PHF21B",11.5995957120727,15.3667436353739,4.49158670856653,10.0167268184576,0,0,1.96185949845054,0,0.664374737958925,0.841349852305039,0,0
"PIAS1",3.86653190402423,25.4346101551016,8.98317341713307,3.57740243516345,0,0,5.88557849535163,95.6573537469044,4.65062316571248,0.841349852305039,6.50320378471308,1.73897698099305
"PIK3CA",1.93326595201211,2.11955084625846,4.49158670856653,9.30124633142496,0,0,1.96185949845054,0,7.9724968555071,7.57214867074535,4.33546918980872,1.73897698099305
"PIP4K2B",1.93326595201211,5.29887711564616,0.898317341713307,2.86192194813076,0.713945249594902,5.19615022219683,23.5423139814065,20.795076901501,59.7937264163033,1905.65741547091,3375.16276426609,2696.28380902973
"PITPNM2",313.189084225963,124.523612217685,694.399305144386,538.756806735615,0,0,21.580454482956,108.134399887805,70.4237222236461,5.88944896613527,7.58707108216526,4.34744245248264
"PKP4",7.73306380804846,19.6058453278908,2.69495202513992,5.72384389626151,0,0,7.84743799380217,0,19.9312421387678,5.88944896613527,3.25160189235654,7.82539641446875
"PLCB2",1.93326595201211,25.9644978666662,0,0,0,0,0,33.2721230424015,0,0,0,0.869488490496527
"PLCB4",100.52982950463,48.2197817523801,8.08485607541976,20.0334536369153,0,0,21.580454482956,12.4770461409006,2.6574989518357,26.0818454214562,15.1741421643305,14.781304338441
"PLEKHA5",13.5328616640848,12.1874173659862,0,4.29288292219613,0,0,5.88557849535163,8.31803076060038,15.9449937110142,4.2067492615252,1.08386729745218,4.34744245248264
"PLEKHH3",1.93326595201211,13.2471927891154,0.898317341713307,1.43096097406538,0,0,0,8.31803076060038,13.9518694971374,5.04809911383024,1.08386729745218,4.34744245248264
"PLXNA2",0,0,4.49158670856653,0.715480487032689,0,0,0,0,0.664374737958925,0,3.25160189235654,8.69488490496527
"PLXND1",3.86653190402423,7.41842796190462,20.6612988594061,24.3263365591114,0,0,7.84743799380217,45.7491691833021,102.978084383633,8.41349852305039,2.16773459490436,4.34744245248264
"PM20D2",0,0,2.69495202513992,0,152.070338163714,109.119154666134,0,0,1.99312421387678,2.52404955691512,2.16773459490436,1.73897698099305
"PNP",3.86653190402423,3.1793262693877,0,0,0,0,1.96185949845054,4.15901538030019,14.6162442350964,1.68269970461008,2.16773459490436,0.869488490496527
"PPFIA1",1.93326595201211,11.6575296544216,6.28822139199315,0.715480487032689,0,0,1.96185949845054,12.4770461409006,29.8968632081516,1.68269970461008,2.16773459490436,3.47795396198611
"PPP1CA",1.93326595201211,9.00809109659847,18.8646641759794,2.86192194813076,0,0,3.92371899690109,0,67.1018485338515,4.2067492615252,13.0064075694262,9.5643733954618
"PPP1CB",96.6632976006057,41.33124150204,591.991128189069,342.715153288658,102.808115941666,79.6743034070181,204.033387838856,228.745845916511,47.8349811330426,81.6109356735888,58.5288340624177,97.3827109356111
"PPP1R1B",21.2659254721333,21.7253961741493,0,2.14644146109807,0,0,0,0,2.6574989518357,0.841349852305039,1.08386729745218,4.34744245248264
"PPP2R2C",73.4641061764604,43.4507923482985,0,2.14644146109807,0,0,11.7711569907033,37.4311384227017,19.9312421387678,0,3.25160189235654,0
"PPP2R3B",133.395350688836,42.3910169251693,236.2574608706,692.585111447643,0,0,286.431486773779,83.1803076060039,23.9174905665213,460.218369210857,430.295317088516,425.179871852802
"PPTC7",15.4661276160969,6.88854025034001,0.898317341713307,4.29288292219613,0,0,7.84743799380217,4.15901538030019,16.6093684489731,11.7788979322705,17.3418767592349,17.3897698099305
"PRDM15",1.93326595201211,13.2471927891154,0,6.4393243832942,0,0,5.88557849535163,16.6360615212008,2.6574989518357,0.841349852305039,6.50320378471308,1.73897698099305
"PRDX6",0,0,34.1360589851057,15.0250902276865,0,0,0,0,1.32874947591785,0,0,0
"PRKAB2",141.128414496884,44.5105677714277,0.898317341713307,0.715480487032689,0,0,1.96185949845054,4.15901538030019,2.6574989518357,0,0,0
"PRKAR2B",0,0,0,1.43096097406538,18.5625764894674,15.5884506665905,0,0,3.98624842775355,0.841349852305039,1.08386729745218,2.60846547148958
"PRKCB",1.93326595201211,10.5977542312923,7.18653873370646,0,0,0,0,4.15901538030019,2.6574989518357,0,0,0
"PRKD3",21.2659254721333,30.7334872707477,0.898317341713307,1.43096097406538,0,0,54.9320659566152,20.795076901501,16.6093684489731,2.52404955691512,3.25160189235654,1.73897698099305
"PRPSAP1",3.86653190402423,5.29887711564616,0.898317341713307,2.86192194813076,22.132302737442,15.5884506665905,0,8.31803076060038,7.9724968555071,2.52404955691512,0,0
"PRRC2B",15.4661276160969,19.6058453278908,25.1528855679726,4.29288292219613,0,0,31.3897519752087,49.9081845636023,43.8487327052891,12.6202477845756,8.67093837961744,21.7372122624132
"PRSS23",3.86653190402423,10.5977542312923,12.5764427839863,7.15480487032689,171.346859902776,110.418192221683,9.80929749225271,8.31803076060038,71.088096961605,6.73079881844031,9.75480567706962,14.781304338441
"PSMA4",56.0647126083513,37.0921398095231,9.88149075884638,2.86192194813076,0,0,5.88557849535163,37.4311384227017,75.0743453893586,5.88944896613527,6.50320378471308,8.69488490496527
"PSTK",0,0,309.919482891091,346.292555723821,42.8367149756941,28.1458137035662,11.7711569907033,16.6360615212008,2.6574989518357,6.73079881844031,7.58707108216526,5.21693094297916
"PTCHD3",0,0,141.035822648989,193.179731498826,0,0,0,0,0,0.841349852305039,2.16773459490436,0.869488490496527
"PTDSS1",44.4651168962786,37.0921398095231,0,0.715480487032689,0,0,1.96185949845054,4.15901538030019,8.63687159346603,0,0,0
"PTGDR2",1.93326595201211,15.3667436353739,7.18653873370646,0,0,0,0,0,8.63687159346603,1.68269970461008,3.25160189235654,1.73897698099305
"PTK7",5.79979785603634,8.47820338503385,3.59326936685323,2.14644146109807,0,0,3.92371899690109,12.4770461409006,35.876235849782,3.36539940922016,2.16773459490436,2.60846547148958
"PTPN14",13.5328616640848,12.1874173659862,8.98317341713307,7.15480487032689,0,0,9.80929749225271,24.9540922818012,16.6093684489731,0.841349852305039,6.50320378471308,1.73897698099305
"PTPRD",3.86653190402423,25.4346101551016,4.49158670856653,7.15480487032689,27.8438647342012,34.2079889627958,7.84743799380217,0,32.5543621599873,4.2067492615252,1.08386729745218,2.60846547148958
"QPRT",133.395350688836,59.8773114068016,0.898317341713307,0,0,0,1.96185949845054,0,1.99312421387678,0,0,0
"QRFPR",1.93326595201211,3.70921398095231,0,0,0,0,0,0,7.9724968555071,0,0,0
"RAB19",593.512647267719,174.333057104759,7.18653873370646,9.30124633142496,0,0,160.872478872944,178.837661352908,37.2049853256998,20.1923964553209,8.67093837961744,7.82539641446875
"RAB28",3.86653190402423,13.77708050068,3.59326936685323,10.7322073054903,0,0,1.96185949845054,0,0.664374737958925,5.88944896613527,8.67093837961744,8.69488490496527
"RAB31",0,0,10.7798081005597,0.715480487032689,0,0,15.6948759876043,20.795076901501,29.2324884701927,4.2067492615252,5.4193364872609,6.08641943347569
"RAB38",0,0,3.59326936685323,0,0,0,0,24.9540922818012,29.8968632081516,0.841349852305039,6.50320378471308,1.73897698099305
"RAB39B",1.93326595201211,15.3667436353739,150.018996066122,27.1882585072422,0,0,0,4.15901538030019,2.6574989518357,0,0,0
"RAB7A",1.93326595201211,2.11955084625846,11.678125442273,7.87028535735958,0,0,5.88557849535163,12.4770461409006,59.1293516783444,4.2067492615252,3.25160189235654,13.0423273574479
"RAB9A",0,0,2.69495202513992,0,33.5554267309604,36.3730515553778,3.92371899690109,8.31803076060038,13.2874947591785,1.68269970461008,1.08386729745218,1.73897698099305
"RABGAP1L",1.93326595201211,19.6058453278908,413.225977188121,21.4644146109807,0,0,1.96185949845054,8.31803076060038,25.2462400424392,0,3.25160189235654,3.47795396198611
"RAI2",1.93326595201211,8.47820338503385,3.59326936685323,0,0,0,0,4.15901538030019,0,9.25484837535543,0,6.95590792397222
"RALGDS",28.9989892801817,10.5977542312923,7.18653873370646,36.4895048386671,0,0,43.1609089659119,20.795076901501,12.6231200212196,4.2067492615252,9.75480567706962,1.73897698099305
"RAMAC",1.93326595201211,3.70921398095231,12.5764427839863,6.4393243832942,0,0,192.262230848153,16.6360615212008,25.2462400424392,6.73079881844031,8.67093837961744,2.60846547148958
"RAMP3",3.86653190402423,23.3150593088431,15.2713948091262,4.29288292219613,0,0,5.88557849535163,12.4770461409006,19.2668674008088,7.57214867074535,3.25160189235654,7.82539641446875
"RANBP2",15.4661276160969,12.1874173659862,10.7798081005597,5.00836340922882,0,0,11.7711569907033,16.6360615212008,69.0949727477282,1.68269970461008,3.25160189235654,5.21693094297916
"RAP1GDS1",94.7300316485936,50.3393325986385,0.898317341713307,0.715480487032689,0,0,58.8557849535163,12.4770461409006,6.64374737958925,12.6202477845756,7.58707108216526,4.34744245248264
"RARB",9.66632976006057,17.4862944816323,4.49158670856653,0,0,0,0,0,0.664374737958925,2.52404955691512,1.08386729745218,5.21693094297916
"RASGEF1C",3.86653190402423,26.4943855782308,3.59326936685323,3.57740243516345,0,0,1.96185949845054,0,1.99312421387678,0,0,0
"RASSF1",0,0,4.49158670856653,0,0,0,0,16.6360615212008,57.1362274644676,0.841349852305039,5.4193364872609,4.34744245248264
"RASSF5",11.5995957120727,27.0242732897954,11.678125442273,5.72384389626151,0,0,3.92371899690109,4.15901538030019,33.2187368979463,5.04809911383024,16.2580094617827,6.95590792397222
"RBM38",0,0,6.28822139199315,0,0,0,1.96185949845054,8.31803076060038,17.2737431869321,4.2067492615252,1.08386729745218,1.73897698099305
"RBMS3",1.93326595201211,18.5460699047616,0.898317341713307,2.14644146109807,0,0,0,4.15901538030019,11.2943705453017,0.841349852305039,1.08386729745218,1.73897698099305
"RBPMS",0,0,30.5427896182524,2.14644146109807,0,0,5.88557849535163,20.795076901501,21.2599916146856,14.3029474891857,9.75480567706962,8.69488490496527
"RDH13",0,0,0,1.43096097406538,0,0,49.0464874612636,0,4.65062316571248,0,2.16773459490436,0
"RELN",1.93326595201211,2.64943855782308,3.59326936685323,0,0,0,3.92371899690109,16.6360615212008,28.5681137322338,4.2067492615252,3.25160189235654,0
"REM1",0,0,0,0,0,0,9.80929749225271,0,7.30812211754818,0,0,0
"RGS13",1.93326595201211,1.58966313469385,0,1.43096097406538,0,0,0,0,5.97937264163033,3.36539940922016,0,6.08641943347569
"RGS20",1944.86554772419,544.724567488425,371.903379469309,1137.61397438198,0,0,9.80929749225271,0,0,0.841349852305039,0,0
"RHBDF2",0,0,476.108191108053,1739.33306397647,0,0,3.92371899690109,41.5901538030019,5.97937264163033,0,0,0
"RIC1",17.399393568109,5.29887711564616,1.79663468342661,2.86192194813076,0,0,1.96185949845054,0,15.2806189730553,22.7164460122361,8.67093837961744,6.08641943347569
"RIDA",0,0,20.6612988594061,3.57740243516345,0,0,0,8.31803076060038,2.6574989518357,0,0,0
"RILPL1",7.73306380804846,5.82876482721078,0,0.715480487032689,0,0,5.88557849535163,8.31803076060038,25.2462400424392,0.841349852305039,9.75480567706962,6.08641943347569
"RIN2",0,0,17.9663468342661,1.43096097406538,0,0,5.88557849535163,12.4770461409006,50.4924800848783,4.2067492615252,6.50320378471308,0.869488490496527
"RING1",1.93326595201211,25.4346101551016,4.49158670856653,5.72384389626151,0,0,17.6567354860549,16.6360615212008,5.97937264163033,5.04809911383024,4.33546918980872,7.82539641446875
"RNF122",1.93326595201211,15.3667436353739,0,3.57740243516345,0,0,0,0,1.32874947591785,0,0,0
"RNF146",9.66632976006057,20.1357330394554,44.017549743952,43.644309708994,22.8462479870369,24.681713555435,3.92371899690109,16.6360615212008,9.30124633142495,67.3079881844031,60.6965686573221,78.2539641446875
"RNF208",0,0,0,0.715480487032689,0,0,1.96185949845054,20.795076901501,8.63687159346603,3.36539940922016,3.25160189235654,5.21693094297916
"RNF223",5.79979785603634,17.4862944816323,4.49158670856653,12.8786487665884,7.85339774554392,20.7846008887873,49.0464874612636,4.15901538030019,0,59.7358395136578,28.1805497337567,40.8659590533368
"RNF5",13.5328616640848,19.0759576163262,0,0.715480487032689,68.5387439611106,59.7557275552636,0,0,0.664374737958925,8.41349852305039,4.33546918980872,3.47795396198611
"RPA1",9.66632976006057,20.1357330394554,0.898317341713307,0.715480487032689,0,0,5.88557849535163,0,13.9518694971374,0,0,1.73897698099305
"RPL19",0,0,120.374523789583,16.4560512017518,22.132302737442,28.5788262220826,35.3134709721098,162.201599831707,828.47529823478,29.4472448306764,55.2772321700612,92.1657799926319
"RPL27A",5.79979785603634,10.0678665197277,137.442553282136,15.0250902276865,0,0,27.4660329783076,124.770461409006,604.581011542622,15.9856471937957,65.0320378471308,56.5167518822743
"RPL37A",0,0,167.985342900388,10.0167268184576,0,0,23.5423139814065,83.1803076060039,987.260860606963,20.1923964553209,121.393137314644,81.7319181066736
"RPL5",0,0,892.029120321314,606.011972516688,319.847471818516,207.846008887873,286.431486773779,415.901538030019,153.470564468512,5.88944896613527,5.4193364872609,7.82539641446875
"RPL7A",137.26188259286,63.0566376761893,494.074537942319,290.485077735272,4.28367149756941,10.3923004443937,1016.24322019738,403.424491889119,2434.2690398815,396.275780435673,536.514312238829,478.21866977309
"RRM2",1351.35290045647,404.304323923802,922.571909939566,487.242211669261,0,0,37.2753304705603,103.975384507505,23.9174905665213,1634.74276302869,2314.05668006041,2790.18856600336
"RS1",1192.82509239147,333.829258285708,2.69495202513992,8.58576584439227,59.9714009659718,39.8371517035091,51.0083469597141,0,8.63687159346603,8.41349852305039,5.4193364872609,6.95590792397222
"RSBN1L",3.86653190402423,13.2471927891154,435.683910730954,439.305019038071,0,0,41.1990494674614,66.5442460848031,73.0812211754818,15.1442973414907,7.58707108216526,4.34744245248264
"RTKN",7.73306380804846,24.3748347319723,356.631984660183,505.844704332111,0,0,7.84743799380217,0,6.64374737958925,5.88944896613527,4.33546918980872,2.60846547148958
"RUNDC1",1.93326595201211,25.4346101551016,0.898317341713307,2.86192194813076,0,0,3.92371899690109,0,8.63687159346603,1.68269970461008,3.25160189235654,1.73897698099305
"RYR3",1.93326595201211,14.3069682122446,0,0.715480487032689,22.8462479870369,27.2797886665334,9.80929749225271,0,1.32874947591785,1.68269970461008,0,1.73897698099305
"SAMD4B",5.79979785603634,5.82876482721078,3.59326936685323,0,0,0,1.96185949845054,0,3.32187368979463,0,1.08386729745218,3.47795396198611
"SAT1",5.79979785603634,7.41842796190462,8.08485607541976,2.86192194813076,70.6805797098953,58.023677481198,7.84743799380217,4.15901538030019,57.1362274644676,15.1442973414907,20.5934786515914,6.95590792397222
"SBNO2",1.93326595201211,19.6058453278908,4.49158670856653,0.715480487032689,0,0,3.92371899690109,0,15.9449937110142,2.52404955691512,0,4.34744245248264
"SBSPON",32.865521184206,24.9047224435369,13.4747601256996,2.14644146109807,0,0,0,0,10.6299958073428,0,0,1.73897698099305
"SCD",3.86653190402423,8.47820338503385,8.08485607541976,1.43096097406538,0,0,19.6185949845054,0,21.2599916146856,7.57214867074535,24.9289478414001,22.6067007529097
"SCYL1",9.66632976006057,24.3748347319723,8.08485607541976,6.4393243832942,0,0,13.7330164891538,4.15901538030019,11.2943705453017,5.88944896613527,8.67093837961744,6.95590792397222
"SCYL2",0,0,0.898317341713307,1.43096097406538,0,0,0,0,5.97937264163033,2.52404955691512,5.4193364872609,4.34744245248264
"SDHB",0,0,12.5764427839863,7.15480487032689,0,0,11.7711569907033,20.795076901501,26.574989518357,17.6683468984058,4.33546918980872,7.82539641446875
"SEC61A1",0,0,7.18653873370646,0.715480487032689,0,0,1.96185949845054,4.15901538030019,39.1981095395766,0.841349852305039,18.4257440566871,9.5643733954618
"SECISBP2L",7.73306380804846,10.0678665197277,1.79663468342661,8.58576584439227,0,0,5.88557849535163,12.4770461409006,10.6299958073428,10.9375480799655,2.16773459490436,7.82539641446875
"SELE",0,0,15.2713948091262,0,0,0,0,0,22.5887410906035,3.36539940922016,1.08386729745218,0.869488490496527
"SELENOP",0,0,52.1024058193718,4.29288292219613,0,0,66.7032229473185,266.176984339212,964.67211951636,12.6202477845756,26.0128151388523,23.4761892434062
"SFMBT1",7.73306380804846,18.0161821931969,1.79663468342661,4.29288292219613,0,0,0,0,7.9724968555071,0.841349852305039,0,0.869488490496527
"SGK1",7.73306380804846,18.5460699047616,5.38990405027984,1.43096097406538,0,0,3.92371899690109,4.15901538030019,17.2737431869321,0.841349852305039,9.75480567706962,1.73897698099305
"SGK3",1.93326595201211,5.29887711564616,3.59326936685323,0,0,0,7.84743799380217,0,17.2737431869321,0,5.4193364872609,0.869488490496527
"SH2B2",0,0,13.4747601256996,1.43096097406538,0,0,1.96185949845054,0,0,146.394874301077,131.147942991714,106.077595840576
"SH3RF3",9.66632976006057,27.0242732897954,1.79663468342661,0,0,0,1.96185949845054,0,5.97937264163033,10.0961982276605,9.75480567706962,9.5643733954618
"SHC3",0,0,221.884383403187,111.614955977099,0,0,7.84743799380217,0,3.32187368979463,1.68269970461008,0,0
"SHF",11.5995957120727,15.3667436353739,0,1.43096097406538,0,0,0,0,0.664374737958925,0,0,0
"SHKBP1",222.325584481393,74.1842796190462,1.79663468342661,0.715480487032689,19.2765217390624,12.5573630369757,3.92371899690109,0,7.30812211754818,31.9712943875915,15.1741421643305,18.2592583004271
"SHMT2",0,0,14.3730774674129,24.3263365591114,0,0,0,0,1.32874947591785,0,0,0
"SIKE1",0,0,0,1.43096097406538,0,0,1.96185949845054,4.15901538030019,15.9449937110142,0,1.08386729745218,4.34744245248264
"SIPA1L2",0,0,2.69495202513992,2.86192194813076,4.99761674716431,20.3515883702709,5.88557849535163,4.15901538030019,13.2874947591785,0.841349852305039,0,1.73897698099305
"SLC12A6",21.2659254721333,29.6737118476185,2.69495202513992,0.715480487032689,0,0,3.92371899690109,4.15901538030019,6.64374737958925,10.0961982276605,3.25160189235654,2.60846547148958
"SLC15A5",5.79979785603634,12.7173050775508,0,0,0,0,0,0,0,3.36539940922016,6.50320378471308,6.95590792397222
"SLC16A2",1.93326595201211,14.8368559238092,2.69495202513992,2.86192194813076,0,0,0,4.15901538030019,0.664374737958925,1.68269970461008,5.4193364872609,4.34744245248264
"SLC16A7",0,0,10.7798081005597,47.2217121441575,0,0,76.5125204395712,20.795076901501,4.65062316571248,1.68269970461008,2.16773459490436,0
"SLC22A23",291.923158753829,98.029226639454,938.741622090406,422.848967836319,0,0,1.96185949845054,0,0.664374737958925,1.68269970461008,2.16773459490436,6.08641943347569
"SLC24A2",11.5995957120727,28.0840487129246,2.69495202513992,3.57740243516345,21.4183574878471,14.2894131110413,13.7330164891538,0,1.99312421387678,6.73079881844031,5.4193364872609,1.73897698099305
"SLC25A29",1.93326595201211,15.8966313469385,40.4242803770988,42.9288292219613,0,0,1.96185949845054,0,4.65062316571248,34.4953439445066,27.0966824363045,30.4320971673785
"SLC25A30",0,0,5.38990405027984,0,0,0,3.92371899690109,4.15901538030019,33.2187368979463,2.52404955691512,1.08386729745218,15.6507928289375
"SLC2A13",9.66632976006057,28.0840487129246,6.28822139199315,5.00836340922882,0,0,0,0,0,0,0,0
"SLC35E2A",5.79979785603634,13.77708050068,8.98317341713307,0,0,0,0,0,3.98624842775355,2.52404955691512,0,0.869488490496527
"SLC35G1",38.6653190402423,29.1438241360539,0,2.14644146109807,0,0,3.92371899690109,0,0,3.36539940922016,0,1.73897698099305
"SLC39A12",0,0,0,0,9.28128824473372,8.22723785181165,5.88557849535163,4.15901538030019,7.30812211754818,2.52404955691512,0,3.47795396198611
"SLC39A3",7.73306380804846,4.76898940408154,0,3.57740243516345,0,0,5.88557849535163,0,5.97937264163033,0,0,0
"SLC43A2",1.93326595201211,10.5977542312923,8.08485607541976,0,0,0,0,0,3.32187368979463,3.36539940922016,5.4193364872609,3.47795396198611
"SLC45A4",3.86653190402423,4.76898940408154,17.0680294925528,37.2049853256998,0,0,49.0464874612636,41.5901538030019,39.1981095395766,26.0818454214562,10.8386729745218,22.6067007529097
"SLC4A7",1.93326595201211,16.9564067700677,0,20.0334536369153,8.56734299513882,21.6506259258201,19.6185949845054,0,6.64374737958925,2.52404955691512,6.50320378471308,2.60846547148958
"SLC5A10",5.79979785603634,19.6058453278908,5.38990405027984,2.86192194813076,0,0,1.96185949845054,12.4770461409006,1.99312421387678,6.73079881844031,9.75480567706962,10.4338618859583
"SLC6A1",0,0,0,8.58576584439227,0,0,19.6185949845054,0,0,1.68269970461008,2.16773459490436,4.34744245248264
"SLC6A20",0,0,8.98317341713307,4.29288292219613,0,0,0,8.31803076060038,1.99312421387678,0,3.25160189235654,1.73897698099305
"SMAD3",7.73306380804846,11.6575296544216,10.7798081005597,12.8786487665884,0.713945249594902,4.33012518516403,13.7330164891538,0,10.6299958073428,5.88944896613527,9.75480567706962,4.34744245248264
"SMAP1",5.79979785603634,12.7173050775508,0,5.00836340922882,0,0,3.92371899690109,4.15901538030019,45.1774821812069,0.841349852305039,4.33546918980872,6.95590792397222
"SMARCA4",3.86653190402423,5.82876482721078,10.7798081005597,7.87028535735958,21.4183574878471,22.9496634813694,37.2753304705603,24.9540922818012,55.1431032505908,5.88944896613527,5.4193364872609,4.34744245248264
"SMARCB1",185.593531393163,68.8854025034001,2.69495202513992,2.14644146109807,0,0,5.88557849535163,0,30.5612379461106,3.36539940922016,2.16773459490436,6.95590792397222
"SMARCC2",1.93326595201211,13.2471927891154,2.69495202513992,3.57740243516345,23.5601932366318,22.9496634813694,15.6948759876043,20.795076901501,9.96562106938388,4.2067492615252,3.25160189235654,1.73897698099305
"SMU1",0,0,10.7798081005597,2.14644146109807,0,0,3.92371899690109,8.31803076060038,25.9106147803981,2.52404955691512,8.67093837961744,10.4338618859583
"SMURF1",1.93326595201211,1.05977542312923,2.69495202513992,5.72384389626151,0,0,3.92371899690109,0,14.6162442350964,3.36539940922016,4.33546918980872,0.869488490496527
"SMURF2",0,0,3.59326936685323,3.57740243516345,0,0,0,0,4.65062316571248,0.841349852305039,6.50320378471308,1.73897698099305
"SNIP1",9.66632976006057,7.41842796190462,6.28822139199315,2.86192194813076,0,0,7.84743799380217,41.5901538030019,35.876235849782,6.73079881844031,2.16773459490436,4.34744245248264
"SNTA1",19.3326595201211,23.3150593088431,0,0,0,0,1.96185949845054,0,1.99312421387678,0,0,0
"SNX14",0,0,1067.20100195541,72.2635291903016,0,0,3.92371899690109,8.31803076060038,17.938117924891,31.1299445352865,112.722198935027,286.061713373358
"SNX18",5.79979785603634,5.82876482721078,16.1697121508395,9.30124633142496,0,0,11.7711569907033,24.9540922818012,21.2599916146856,4.2067492615252,3.25160189235654,9.5643733954618
"SOX8",0,0,3.59326936685323,0.715480487032689,0,0,15.6948759876043,16.6360615212008,49.8281053469194,1.68269970461008,5.4193364872609,0.869488490496527
"SP3",3.86653190402423,18.0161821931969,2.69495202513992,1.43096097406538,0,0,3.92371899690109,4.15901538030019,13.2874947591785,0.841349852305039,0,0
"SPAG9",11.5995957120727,6.35865253877539,2.69495202513992,12.8786487665884,0,0,7.84743799380217,4.15901538030019,23.2531158285624,3.36539940922016,3.25160189235654,4.34744245248264
"SPATA1",386.653190402423,112.336194851699,0,0,0,0,25.5041734798571,278.654030480113,75.0743453893586,715.988724311588,1199.84109827956,1427.7001013953
"SPATA5",0,0,0.898317341713307,0,0,0,3.92371899690109,20.795076901501,11.9587452832607,0,0,0.869488490496527
"SPHK1",9.66632976006057,37.0921398095231,3.59326936685323,0.715480487032689,0,0,1.96185949845054,12.4770461409006,0.664374737958925,0.841349852305039,0,1.73897698099305
"SPNS2",13.5328616640848,25.9644978666662,9.88149075884638,47.2217121441575,0,0,5.88557849535163,33.2721230424015,18.6024926628499,44.5915421721671,31.4321516261132,36.5185166008541
