"baseMean","log2FoldChange","lfcSE","pvalue","padj","gene_name"
40736.3283205877,21.0781306234217,3.69096059082932,1.52165266174455e-28,1.25581994173777e-24,"acer2"
55136.1920100206,-12.0848692108062,1.09071375897269,3.1755562254254e-28,1.31039327642179e-24,"surf1"
12392.2604194338,18.7226358163338,3.06826613021573,1.22632044897961e-25,3.37360755514289e-22,"ephx5"
13864.7628683104,11.6613527741427,1.14911550277884,2.32933061351131e-25,4.80599138832722e-22,"sowahd"
17920.2652668455,-11.8780221382665,1.18481736264512,4.32589233393926e-24,7.14031788640013e-21,"map2k1"
11756.7239825063,-13.5344448674809,1.36211393294406,1.37484511228431e-23,1.89109945194708e-20,"pcsk2"
1102.75783960048,9.43258224595184,0.968905111006968,3.47897904912309e-23,4.10171629891612e-20,"pdcd11"
10366.2163674878,-11.796358395565,1.21215213489284,1.43940759471186e-22,1.48492885989463e-19,"gnai3"
16416.3090774323,-10.1105506161418,1.08945699298834,4.05437451354985e-21,3.71786142892521e-18,"nudcd2"
39911.3571037753,-9.60024895278178,1.08958414675,3.99414368299703e-19,3.29636678157745e-16,"ddah2"
1096.50215740342,-7.02455595293483,0.849552233773987,9.98233519919053e-18,7.10466676983546e-15,"TADA1"
932.223013768472,7.37718192684611,0.910078786151697,1.033030428184e-17,7.10466676983546e-15,"cars2"
1515.72948342376,9.36546764903167,1.15768471367437,2.09203794147971e-17,1.32812224084862e-14,"eif2a"
592.765560995086,-7.5384830587468,0.916621186549093,2.87589861095338e-17,1.69534223115702e-14,"enosf1"
598.104747850259,-7.82160861591286,0.944921304000938,3.17301229452238e-17,1.74579136444621e-14,"wrap73"
1551.12495876757,-7.43331488920937,0.901206999472018,5.69874608949836e-17,2.93948446728937e-14,"herc4"
686.751733978778,-9.65759296959487,1.16678555363137,6.84146869854041e-17,3.1910103349859e-14,"eya4"
1410.68621928444,-7.39068902693295,0.910128710137548,6.95967357685039e-17,3.1910103349859e-14,"nubp2"
1043.98591884643,-10.8684314795287,1.37207603444119,9.75168935276696e-17,4.23582590675714e-14,"cdkl5"
169.71552511992,5.43010201861417,4.15485077306669,1.43068603659395e-16,5.90372593000493e-14,"pdia4"
514.009152076064,-7.61331818363856,0.948312569132564,2.41351679798096e-16,9.48512101606517e-14,"atg13"
1701.99995800187,-8.40052332307698,1.04853344532956,4.79647784851032e-16,1.79933325835253e-13,"usp39"
1350.43993686419,-11.1054450079612,1.65290149630712,5.36393151234743e-16,1.92471855527841e-13,"lrrc14b"
2247.11274898302,-13.3923347043664,3.46581556701022,5.80957832287973e-16,1.99776874578027e-13,"si:ch73-344o19.1"
161.836729361139,-7.46976724550584,0.963807358424718,1.31918494524549e-15,4.35489334124442e-13,"golga2"
1161.84126000087,15.5394186902023,3.47323493367912,2.84799996109723e-15,9.04020910728286e-13,"HDAC2"
870.665365900875,-6.31028088443095,0.845060748653523,3.64328258314549e-15,1.1136300429148e-12,"mettl21a"
325.719203967104,-9.25667367403929,1.18704353646112,4.59394040732446e-15,1.35406393505889e-12,"tmem165"
4586.6637187792,-7.17935604487034,0.959895756117721,6.39407062424501e-15,1.81966430558255e-12,"zgc:163080"
699.538719018567,-11.0877221352507,1.59899292773567,6.96036675180173e-15,1.91479689342066e-12,"tmem54b"
577.448259070329,-11.1576251882967,1.46417958406688,8.75093646796638e-15,2.32972511839118e-12,"rftn2"
1550.05403727914,-8.30851161526664,1.14025418222878,1.009541980809e-14,2.52477271745959e-12,"ube2g1b"
3524.44882695095,-11.2701817139689,1.71040184321803,9.87838037595399e-15,2.52477271745959e-12,"jph2"
656.357072270876,-9.04286886309531,1.18516312895261,1.50588892262393e-14,3.65532390541625e-12,"pdss1"
616.229618855626,-7.78959429691396,1.0599551477743,1.62042375682559e-14,3.82095921859473e-12,"cttnbp2nlb"
1057.64985714643,8.80098636212196,1.20549222374408,1.71019932005213e-14,3.92063194121951e-12,"tbp"
3311.68995499101,-9.53494150822725,1.28777815500546,2.42824531727972e-14,5.41629962257015e-12,"mcee"
1631.19027537089,-7.88430615442339,1.0629365224192,2.92756185936375e-14,6.35820211192869e-12,"rfc2"
433.83367211222,-7.9410275315604,1.06184720856264,3.73055597383155e-14,7.89443037231585e-12,"cpsf3"
2131.86645215887,-10.5541386204886,1.53879857490839,4.23584522028914e-14,8.73960765076157e-12,"sc5d"
667.700863246109,14.6507452955469,3.40840304017981,7.10988941600687e-14,1.43116871586109e-11,"snu13a"
463.008624417354,-7.56105456930072,1.03564110533521,7.46523678589131e-14,1.46691902842764e-11,"aldh5a1"
203.764690493739,6.23959947188919,0.892968854849295,8.42987719098198e-14,1.61794828970173e-11,"marcksl1a"
370.561413904299,13.3459366210331,2.93897128377528,1.10881422825432e-13,2.07978268767793e-11,"neurod1"
185.55320699753,5.87815875456591,0.826047422319525,1.16911019197547e-13,2.14414809208301e-11,"snrnp200"
997.465251529442,-8.382546908442,1.13901438354149,1.28340000360451e-13,2.30258700646695e-11,"dtwd1"
289.888303243979,-10.4755283971543,1.75484597482554,1.73524730040156e-13,3.04702041919449e-11,"zgc:92040"
374.319864875191,-6.68341993068708,0.931414858261887,1.88946680879255e-13,3.24870199436769e-11,"rpusd4"
2764.27282009521,-8.17697605210133,1.13727681218334,2.5886122260672e-13,4.35996259219033e-11,"cpsf4"
273.726274288587,-7.33885417478095,1.02248635345818,2.67595120098685e-13,4.4169250523489e-11,"cox15"
733.542089420192,-6.63131864532737,0.945144134123587,3.07370173854455e-13,4.97397263690356e-11,"ddx49"
1416.07804285874,-7.06057023590559,0.996564937316129,3.97127513236313e-13,6.30287185911403e-11,"nkrf"
801.490049061716,-7.81136052963564,1.07669315772284,4.29755907585784e-13,6.69202925529335e-11,"plpbp"
633.240392735903,7.44423438859301,1.09680769888283,7.28428754300903e-13,1.10604090418725e-10,"ap4s1"
2733.21311767117,-7.56835808918761,1.11378265919193,7.37092569129996e-13,1.10604090418725e-10,"tpk1"
367.674753243333,-8.60860995424081,1.21119428673879,7.86906836866865e-13,1.15970395083254e-10,"cdk2ap2"
687.762723152692,-8.45579005473715,1.20874738445118,9.28685555777577e-13,1.34463892839164e-10,"msto1"
199.497759005666,-7.41161900348947,1.07493686324443,9.57419058359437e-13,1.3623412911449e-10,"timm23a"
655.3097987332,-7.60267811031768,1.09245551157854,1.17234572833148e-12,1.63989310100334e-10,"zgc:123238"
816.200635230247,-5.66399255775446,0.8319034038525,1.25408671827345e-12,1.72499628098513e-10,"tm9sf3"
310.259049629267,13.446394322343,3.28336548330263,1.27596282872762e-12,1.7263149549982e-10,"gulp1a"
190.882993894065,-8.97280926725667,1.3096098203067,1.49689171497648e-12,1.99255601995175e-10,"hes6"
1157.78372744497,-6.28626736371175,0.93225443848313,1.5949537852311e-12,2.08938945865274e-10,"shisa2b"
8165.52299560372,-7.7620138791597,1.13074760109356,1.62127606609004e-12,2.09068615210018e-10,"stx5a"
266.359430197198,-5.4756418818649,0.818381900971264,1.69613273963825e-12,2.15356669234376e-10,"becn1"
185.964226771546,-9.61735923094098,1.61961487301528,1.86655854549475e-12,2.33404661757093e-10,"cacng1a"
357.059393298169,-14.121638486593,3.77961557411552,1.91005229311569e-12,2.352785309714e-10,"lrrc51"
732.128809632717,-8.08811163452191,1.15607824460138,2.3962716800383e-12,2.90829855519942e-10,"ficd"
620.472436516971,12.012215029634,2.67017090919974,2.74747339656015e-12,3.28621709301608e-10,"acy3.2"
839.137813987493,-5.38487884587918,0.81127978704359,3.17625886858561e-12,3.74480920606244e-10,"rabepk"
3529.41115659414,-5.13383145145989,0.772242594493475,3.26585942583848e-12,3.79621659738662e-10,"nfe2"
434.574405158315,-7.37533206133208,1.06489277730453,3.57807691624729e-12,4.09400915641935e-10,"utp6"
695.490203835944,10.5428988498813,1.64457108642959,3.62126097684009e-12,4.09400915641935e-10,"ccn4a"
590.277843492262,6.74068063938941,1.03857889848366,3.85348084929074e-12,4.29767262826979e-10,"atg12"
998.415982211289,-11.6364266226313,1.98752612569175,4.25805809731266e-12,4.68556713028285e-10,"CDKL5"
345.237560506055,-8.06207304838074,1.18093753232565,4.36294747258717e-12,4.73781651200815e-10,"ucp1"
246.634807947077,-7.16312598685688,1.07938859061569,4.7250068376068e-12,5.0643482377622e-10,"znf526"
591.584369555259,11.7132445222455,2.66223580494573,4.84815970434618e-12,5.12972590256013e-10,"mrpl47"
3631.52737987395,-7.27622050630248,1.10037905780375,5.3339441606724e-12,5.57228369088978e-10,"clul1"
765.568309439314,-6.95344975849364,1.05368520320792,7.45578220460172e-12,7.69157131682225e-10,"kansl1a"
196.010159244758,-6.79056280155212,1.02499820835213,7.61226110351916e-12,7.75604825769674e-10,"C18orf25"
614.72103006652,-6.73570293724171,1.04152138018908,7.93854385214132e-12,7.98985395264906e-10,"zrsr2"
449.634718415817,-5.286401632715,0.81330274518127,1.10689811700337e-11,1.10063013971432e-09,"bpnt1"
