"gene_name","baseMean","log2FoldChange","lfcSE","pvalue","padj","comparison","sig"
"gabpa",4526.93163419131,-10.5608546917699,0.784690675737167,1.65003522021043e-43,1.33471348962822e-39,"Ab_vs_Pn","Pn higher"
"gpr174",13450.2662524996,-11.5473145992964,0.869928296879253,3.38730874067221e-40,1.36999702016487e-36,"Ab_vs_Pn","Pn higher"
"gnai3",10366.2163674878,14.3510821299251,1.31639929604216,1.84821384024176e-28,4.98340058457188e-25,"Ab_vs_Pn","Ab higher"
"pcsk2",11756.7239825063,15.0106755748508,1.3981718681117,2.99629371412138e-27,6.05925496338196e-24,"Ab_vs_Pn","Ab higher"
"map2k1",17920.2652668455,14.6367120030142,1.36914738489311,4.80585602217375e-27,7.77491387267269e-24,"Ab_vs_Pn","Ab higher"
"slc25a12",964.331266481056,-8.13493747774903,0.786674022039615,9.9075213299149e-27,1.33569900062803e-23,"Ab_vs_Pn","Pn higher"
"fkbp3",26651.3350192204,-19.8575383040457,4.16299411699953,9.19863189117569e-24,1.06296761953886e-20,"Ab_vs_Pn","Pn higher"
"higd2a",605.604013881262,-8.68616470608151,0.878726982937843,1.59405643007658e-23,1.61179030786118e-20,"Ab_vs_Pn","Pn higher"
"ppt1",2632.67274884842,-9.78957765985509,1.01596559240225,2.16205816953643e-23,1.94320983704224e-20,"Ab_vs_Pn","Pn higher"
"atg13",514.009152076064,9.94584242325842,1.02922946774711,8.86059777506775e-23,7.1673375402523e-20,"Ab_vs_Pn","Ab higher"
"znf710a",1600.31170560772,-9.61892316516487,1.01834409701985,5.00860450016815e-22,3.68314561835092e-19,"Ab_vs_Pn","Pn higher"
"rbm25b",337.425387646976,7.39735237455548,0.820845231177521,2.46981092620348e-20,1.66485838183833e-17,"Ab_vs_Pn","Ab higher"
"eya4",686.751733978778,10.8348203835024,1.20336722021914,3.43874928105962e-20,2.13969561034548e-17,"Ab_vs_Pn","Ab higher"
"gltpd2",1116.2629369664,-8.35409747756201,0.959809544258228,6.38254454387518e-20,3.68774305824331e-17,"Ab_vs_Pn","Pn higher"
"prpf31",530.648338838235,-9.68390139868282,1.0951841353683,9.41923023713073e-20,5.07947689254336e-17,"Ab_vs_Pn","Pn higher"
"pcyt1aa",3209.5175441249,-17.3210139447643,3.90493939272635,1.23200932721476e-19,6.11811644401994e-17,"Ab_vs_Pn","Pn higher"
"sh3d19",3635.09184327507,13.144557474587,1.47950956943614,1.32631301481442e-19,6.11811644401994e-17,"Ab_vs_Pn","Ab higher"
"COG5",1004.27036669807,7.98729797977383,0.909781862591641,1.36143028795103e-19,6.11811644401994e-17,"Ab_vs_Pn","Ab higher"
"rhot2",1916.97126374129,-16.0919255576116,3.71300942949149,2.23508896925685e-19,9.09294230811357e-17,"Ab_vs_Pn","Pn higher"
